BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,4,0,Read,<>,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,6,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,6,0,Read,<,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,7,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,11,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,11,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,12,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,16,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,16,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,17,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,21,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
ball_y_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,BALL Y POSITION (MM),
MAX_POSITION,POE\Rod4_Translation_Calc\Rod4_Translation_Calc.STB,,2,0,Write,:=,LREAL,,,VAR,LOCAL,,,
