BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,4,0,Read,<>,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,6,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,6,0,Read,<,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,7,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,11,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,11,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,12,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,16,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,16,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,17,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,21,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,21,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,22,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,26,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,26,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,27,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,31,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
ball_y_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,BALL Y POSITION (MM),
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,2,0,Write,:=,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,8,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,13,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,18,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,23,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,28,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,1,0,Write,:=,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,8,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,13,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,18,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,23,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,28,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod3_Translation_Calc\Rod3_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
MOVE_ROD3,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,33,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
MOVE_ROD3,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,35,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
MOVE_ROD3,POE\Rod3_Translation_Calc\Rod3_Translation_CalcV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,,
PREV_BALL_Y_POSITION_TRAN_3,POE\Rod3_Translation_Calc\Rod3_Translation_Calc.STB,,4,0,Read,,LREAL,,,VAR,LOCAL,,,
