BALL_Y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,4,0,Read,<>,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,6,0,Read,&,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,6,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,7,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
BALL_Y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,11,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,BALL Y POSITION (MM),
ball_y_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,BALL Y POSITION (MM),
MAX_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,2,0,Write,:=,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,8,0,Read,,LREAL,,,VAR,LOCAL,,,
MAX_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
MIN_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,1,0,Write,:=,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,8,0,Read,,LREAL,,,VAR,LOCAL,,,
MIN_POSITION,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
MOVE_ROD1,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,13,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
MOVE_ROD1,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,15,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
MOVE_ROD1,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,,
PREV_BALL_Y_POSITION_TRAN_1,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,4,0,Read,,LREAL,,,VAR,LOCAL,,,
PREV_BALL_Y_POSITION_TRAN_1,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,11,0,Write,:=,LREAL,,,VAR,LOCAL,,,
PREV_BALL_Y_POSITION_TRAN_1,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
ROD1_FT_DIST,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,6,0,Read,+,LREAL,,,VAR_EXTERNAL,GLOBAL,,"ROD 1, DISTANCE FROM RUBBER STOP (SIDE CLOSE TO MOTOR) TO C",
ROD1_FT_DIST,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,6,0,Read,<=,LREAL,,,VAR_EXTERNAL,GLOBAL,,"ROD 1, DISTANCE FROM RUBBER STOP (SIDE CLOSE TO MOTOR) TO C",
ROD1_FT_DIST,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,7,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,"ROD 1, DISTANCE FROM RUBBER STOP (SIDE CLOSE TO MOTOR) TO C",
rod1_FT_DIST,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,"ROD 1, DISTANCE FROM RUBBER STOP (SIDE CLOSE TO MOTOR) TO C",
ROD1_MOVE,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,7,0,Write,:=,LREAL,,,VAR,LOCAL,,,
ROD1_MOVE,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,8,0,Read,,LREAL,,,VAR,LOCAL,,,
ROD1_MOVE,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
ROD1_MOVE_Y,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,8,0,Write,:=,LREAL,,,VAR_EXTERNAL,GLOBAL,,"ROD 1, ABSOLUTE POSITION TRANSLATION MOVE COMMAND (MM)",
ROD1_MOVE_Y,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,"ROD 1, ABSOLUTE POSITION TRANSLATION MOVE COMMAND (MM)",
ROD1_TRAVEL,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,1,0,Read,-,LREAL,,,VAR_EXTERNAL,GLOBAL,,ROD 1 TRAVEL LEGNTH (MM),
ROD1_TRAVEL,POE\Rod1_Translation_Calc\Rod1_Translation_Calc.STB,,6,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,ROD 1 TRAVEL LEGNTH (MM),
ROD1_TRAVEL,POE\Rod1_Translation_Calc\Rod1_Translation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,ROD 1 TRAVEL LEGNTH (MM),
